Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value(lap平均心率),ns1:Value2(最高心率),ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:DistanceMeters3,ns1:Value4(Heart Rate),ns2:Speed,ns1:LatitudeDegrees(緯度),ns1:LongitudeDegrees(經度),ns1:AltitudeMeters(海拔高度),ns2:AvgSpeed,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:00:39.000Z,13521.44043,148,7.053999901,25.11062932,121.4987158,0.600000024,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:00:42.000Z,13542.57031,147,7.081999779,25.11081867,121.4986978,1,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:00:46.000Z,13569.55957,147,6.940999985,25.11106049,121.4986745,2,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:00:49.000Z,13592,148,6.914000034,25.11126149,121.4986548,2.799999952,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:00:52.000Z,13613.91016,149,7.160999775,25.11145796,121.4986377,3.599999905,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:00:56.000Z,13640.45996,149,7.137000084,25.11169667,121.4986379,4.800000191,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:00:59.000Z,13697.88965,148,7.089000225,25.11188535,121.4983211,6.599999905,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:02.000Z,13719.16992,147,7.111000061,25.11207562,121.498298,5.199999809,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:04.000Z,13782.94043,146,7.122000217,25.11226488,121.4988467,3,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:07.000Z,13803.13965,145,7.162000179,25.11244501,121.4988212,2.400000095,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:10.000Z,13823.92969,146,7.092999935,25.11260376,121.4987503,3,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:14.000Z,13848.42969,147,7.032000065,25.1128222,121.4987439,3,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:18.000Z,13869.54004,149,6.160999775,25.1130092,121.4987768,2.400000095,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:22.000Z,13890.50977,151,5.793000221,25.11317482,121.4988715,2.200000048,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:26.000Z,13913.75,152,5.072999954,25.11331748,121.4990385,2.200000048,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:30.000Z,13935.25977,155,5.508999825,25.11345662,121.4991868,2.200000048,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:35.000Z,13958.74023,155,5.071000099,25.11358738,121.4993693,2.799999952,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:40.000Z,13980.36035,155,4.705999851,25.1137344,121.4995069,3,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:41.000Z,14029.83008,155,4.59499979,25.11411184,121.4992469,2.200000048,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:46.000Z,14050.33984,155,4.415999889,25.11428987,121.4992942,2.400000095,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:53.000Z,14070.40039,153,3.061000109,25.11440068,121.4992104,2,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:01:58.000Z,14086.92969,150,2.842000008,25.11434427,121.4990611,2,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:00.000Z,14117.44043,150,3.118000031,25.11455658,121.4989092,2,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:04.000Z,14129.73047,147,3.25999999,25.11451785,121.4987997,2.400000095,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:09.000Z,14154.66992,144,4.138999939,25.11449019,121.4985541,2.599999905,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:12.000Z,14175.9502,143,4.936999798,25.11446991,121.498344,3.400000095,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:15.000Z,14196.95996,143,5.537000179,25.11439397,121.4981529,3.799999952,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:18.000Z,14222.32031,144,6.488999844,25.11428081,121.4979346,4,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:21.000Z,14243.28027,145,7.054999828,25.11419264,121.4977506,4,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:25.000Z,14268.2998,145,7.081999779,25.11410412,121.4975232,4,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:28.000Z,14288.69043,144,6.656000137,25.11401217,121.4973482,3.200000048,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:32.000Z,14312.88965,142,5.899000168,25.11394562,121.4971201,2.200000048,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:36.000Z,14335.29004,140,5.951000214,25.11385988,121.4969193,1,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:39.000Z,14355.57031,139,6.039000034,25.11378234,121.496737,0.200000003,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:43.000Z,14380.73047,138,6.059000015,25.11369685,121.4965059,-0.200000003,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:46.000Z,14403.33008,138,6.269000053,25.11361806,121.4962992,-0.800000012,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:49.000Z,14426.99023,137,6.927999973,25.1135391,121.4960813,-0.400000006,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:52.000Z,14449.16992,137,7.163000107,25.11346324,121.4958777,1.200000048,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:56.000Z,14472.58008,138,7.131000042,25.11347707,121.4956585,3.599999905,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:59:21.000Z,217.422,1609,8.090999603,37,149,155,Active,Manual,2024-09-04T13:02:58.000Z,14485.90039,138,6.912000179,25.11350465,121.4955299,5,7.400000095,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:01.000Z,14507.44043,139,6.761000156,25.11359207,121.4953406,5.800000191,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:05.000Z,14534.11035,138,6.913000107,25.11365552,121.495092,5.400000095,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:08.000Z,14554.9502,137,6.868999958,25.113551,121.494923,4.800000191,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:12.000Z,14578.51953,134,6.684000015,25.11360054,121.4947122,3.599999905,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:16.000Z,14604.12988,133,6.493999958,25.11374068,121.494511,3,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:19.000Z,14625.40039,133,6.570000172,25.11387211,121.4943581,2.599999905,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:22.000Z,14646.76953,134,6.862999916,25.11400555,121.4942058,2.200000048,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:25.000Z,14666.55957,137,6.867000103,25.11412256,121.4940583,2.200000048,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:28.000Z,14688.09961,139,6.866000175,25.11425064,121.4938979,2.599999905,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:31.000Z,14710.05957,139,6.90199995,25.11438123,121.4937349,3.200000048,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:34.000Z,14732.03027,139,7.195000172,25.11451609,121.4935754,3.799999952,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:37.000Z,14753.42969,141,7.267000198,25.11463981,121.4934128,3.200000048,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:40.000Z,14774.84961,142,7.245999813,25.11476277,121.4932491,5.599999905,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:43.000Z,14796.07031,142,7.236999989,25.11487358,121.4930779,6.800000191,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:46.000Z,14817.26953,142,7.232999802,25.11498909,121.4929104,2.599999905,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:50.000Z,14843.95996,143,7.039000034,25.11513309,121.4926984,2.400000095,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:53.000Z,14866.5498,141,6.951000214,25.11525312,121.4925174,1.799999952,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:56.000Z,14888.87988,141,7.162000179,25.11535001,121.4923243,2,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:03:59.000Z,14909.42969,141,7.190000057,25.11541707,121.4921344,1.600000024,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:02.000Z,14929.73047,143,7.098999977,25.11548211,121.4919462,1,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:05.000Z,14951.41016,144,6.986000061,25.11555788,121.4917479,0.200000003,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:08.000Z,14972.00977,144,7.046000004,25.11562753,121.4915584,0.200000003,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:11.000Z,14993.65039,145,6.998000145,25.11569358,121.4913562,1.200000048,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:14.000Z,15016.03027,144,7.124000072,25.1157743,121.491153,3,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:17.000Z,15038.34961,143,7.284999847,25.11585108,121.4909484,3.400000095,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:20.000Z,15061.26953,143,7.328999996,25.11591814,121.4907333,4.199999809,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:23.000Z,15085.36035,144,7.56799984,25.11597488,121.4905024,2.799999952,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:26.000Z,15107.33984,145,7.676000118,25.11602886,121.4902925,2.200000048,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:29.000Z,15129.00977,144,7.373000145,25.11607613,121.4900837,1.399999976,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:32.000Z,15154.12012,142,7.468999863,25.11613011,121.4898416,1,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:35.000Z,15176.78027,142,7.815000057,25.11614956,121.4896179,2.400000095,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:38.000Z,15201.82031,141,7.770999908,25.11615358,121.4893698,2.599999905,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:41.000Z,15226.08984,139,8.00399971,25.11611762,121.4891322,2.200000048,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:44.000Z,15248.82031,139,7.968999863,25.11608158,121.4889099,1.600000024,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:47.000Z,15271.2998,139,7.718999863,25.11604755,121.4886901,2,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:50.000Z,15294.86035,140,7.505000114,25.11601386,121.488459,2.599999905,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:53.000Z,15317.4502,141,7.821000099,25.11598108,121.4882376,2.599999905,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:56.000Z,15340.25977,142,7.690999985,25.11595963,121.4880125,2.200000048,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:04:59.000Z,15363.26953,143,7.605000019,25.11593113,121.4877866,2.200000048,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:05:02.000Z,15387.98047,143,7.763000011,25.11588721,121.4875461,3.200000048,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:05:05.000Z,15414.08984,142,8.137000084,25.1158484,121.4872908,3.200000048,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T13:02:59.000Z,198.084,1609,10.05099964,32,144,163,Active,Manual,2024-09-04T13:05:08.000Z,15444.13965,141,8.527999878,25.11579283,121.486999,2.400000095,8.123000145,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
